-0.68297166504263,0.4,0.4
-0.67864047487957,0.4,0.41
-0.67404313082457,0.4,0.42
-0.66923750064321,0.4,0.43
-0.6642901611661,0.4,0.44
-0.65927634393439,0.4,0.45
-0.65427942091943,0.4,0.46
-0.64938982990789,0.4,0.47
-0.64470336351629,0.4,0.48
-0.64031878856362,0.4,0.49
-0.6363348237626,0.4,0.5
-0.63284657963148,0.4,0.51
-0.62994164686789,0.4,0.52
-0.6276960956354,0.4,0.53
-0.6261707033043,0.4,0.54
-0.6254077478661,0.4,0.55
-0.62542867879742,0.4,0.56
-0.62623290494542,0.4,0.57
-0.62779782820649,0.4,0.58
-0.63008011938347,0.4,0.59
-0.63301810083393,0.4,0.6
-0.63653499141241,0.4,0.61
-0.64054269937402,0.4,0.62
-0.64494582598692,0.4,0.63
-0.64964556446326,0.4,0.64
-0.65454323541496,0.4,0.65
-0.6595432769417,0.4,0.66
-0.66455558974195,0.4,0.67
-0.6694972129645,0.4,0.68
-0.67429336682443,0.4,0.69
-0.6788779397636,0.4,0.7
-0.68319352138847,0.4,0.71
-0.68719109032471,0.4,0.72
-0.6908294624591,0.4,0.73
-0.69407459393135,0.4,0.74
-0.69689881832038,0.4,0.75
-0.69928008153063,0.4,0.76
-0.70120122281754,0.4,0.77
-0.70264933728403,0.4,0.78
-0.70361524449223,0.4,0.79
-0.70409307957552,0.4,0.8
-0.70408001712512,0.4,0.81
-0.70357613371254,0.4,0.82
-0.70258441165514,0.4,0.83
-0.70111088395577,0.4,0.84
-0.69916491765651,0.4,0.85
-0.69675962954454,0.4,0.86
-0.69391242365805,0.4,0.87
-0.69064563382576,0.4,0.88
-0.68698724608986,0.4,0.89
-0.68297166504263,0.4,0.9
-0.67864047487957,0.4,0.91
-0.67404313082457,0.4,0.92
-0.66923750064321,0.4,0.93
-0.6642901611661,0.4,0.94
-0.65927634393439,0.4,0.95
-0.65427942091943,0.4,0.96
-0.64938982990789,0.4,0.97
-0.64470336351629,0.4,0.98
-0.64031878856362,0.4,0.99
-0.6363348237626,0.4,1.0
-0.63284657963148,0.4,1.01
-0.62994164686789,0.4,1.02
-0.6276960956354,0.4,1.03
-0.6261707033043,0.4,1.04
-0.6254077478661,0.4,1.05
-0.62542867879742,0.4,1.06
